1	GO:0007215	GO:0099178
10	GO:0002024	GO:1903673
10	GO:0002223	GO:0002282
10	GO:0006552	GO:0070495
10	GO:0006689	GO:0021836
10	GO:0006939	GO:1903464
10	GO:0009581	GO:0022409
10	GO:0030389	GO:0060587
10	GO:0031394	GO:0032899
10	GO:0046726	GO:0072524
10	GO:1900060	GO:1903612
100	GO:0000038	GO:0061921
100	GO:0000292	GO:1902902
100	GO:0000479	GO:1904328
100	GO:0001523	GO:1900180
100	GO:0001843	GO:0060080
100	GO:0002074	GO:0090085
100	GO:0002291	GO:2000355
100	GO:0002658	GO:1903235
100	GO:0002707	GO:0006054
100	GO:0002730	GO:1904161
100	GO:0003069	GO:0030207
100	GO:0003332	GO:0045113
100	GO:0003431	GO:0019985
100	GO:0006104	GO:0090278
100	GO:0006357	GO:0070911
100	GO:0006386	GO:0030397
100	GO:0006633	GO:0060253
100	GO:0006669	GO:0006930
100	GO:0006777	GO:0044782
100	GO:0006895	GO:0044786
100	GO:0007059	GO:0097498
100	GO:0007178	GO:0010595
100	GO:0007218	GO:0040010
100	GO:0007224	GO:0043243
100	GO:0007352	GO:1902846
100	GO:0008592	GO:0044597
100	GO:0009414	GO:0060765
100	GO:0009582	GO:0032526
100	GO:0009792	GO:0051097
100	GO:0010595	GO:0043697
100	GO:0010656	GO:0021681
100	GO:0010749	GO:0050911
100	GO:0010793	GO:1990547
100	GO:0010804	GO:0097702
100	GO:0010835	GO:1904440
100	GO:0010880	GO:0043310
100	GO:0010894	GO:0031392
100	GO:0014733	GO:0098917
100	GO:0015747	GO:0060696
100	GO:0016334	GO:1902033
100	GO:0018230	GO:0071344
100	GO:0018231	GO:0090275
100	GO:0019747	GO:0150157
100	GO:0021541	GO:0035565
100	GO:0021860	GO:0043137
100	GO:0021877	GO:1900625
100	GO:0021930	GO:0046636
100	GO:0030167	GO:0140633
100	GO:0031508	GO:1903790
100	GO:0032013	GO:0070960
100	GO:0032468	GO:1903847
100	GO:0032483	GO:1902774
100	GO:0032506	GO:1990708
100	GO:0032656	GO:1903978
100	GO:0032660	GO:1901896
100	GO:0032677	GO:0045930
100	GO:0032727	GO:0099502
100	GO:0032967	GO:0040011
100	GO:0032970	GO:0050906
100	GO:0032973	GO:1990911
100	GO:0033673	GO:1904844
100	GO:0034127	GO:2000547
100	GO:0034137	GO:0048523
100	GO:0034350	GO:2001013
100	GO:0035602	GO:1990504
100	GO:0035970	GO:0086064
100	GO:0035983	GO:2001044
100	GO:0038145	GO:1904482
100	GO:0042177	GO:0090128
100	GO:0042749	GO:0043507
100	GO:0042996	GO:2001258
100	GO:0043124	GO:0071955
100	GO:0044752	GO:0051224
100	GO:0044872	GO:0075713
100	GO:0045759	GO:0099622
100	GO:0045876	GO:0072175
100	GO:0046761	GO:0080135
100	GO:0046823	GO:1901699
100	GO:0048143	GO:0072203
100	GO:0050796	GO:0072385
100	GO:0051126	GO:0070150
100	GO:0051447	GO:0061864
100	GO:0060385	GO:0140048
100	GO:0060421	GO:1904421
100	GO:0060696	GO:0099163
100	GO:0070059	GO:1903195
100	GO:0070172	GO:1900239
100	GO:0070241	GO:0071346
100	GO:0070253	GO:1905027
100	GO:0070483	GO:1901879
100	GO:0071219	GO:1901143
100	GO:0071502	GO:1902680
100	GO:0097090	GO:0098038
100	GO:0098939	GO:2000676
100	GO:0099541	GO:1904690
100	GO:0110017	GO:1900425
100	GO:0110095	GO:1902603
100	GO:1900190	GO:1905580
100	GO:1904679	GO:1904933
100	GO:1990646	GO:2000612
1000	GO:0000025	GO:2000668
1000	GO:0000070	GO:0140241
1000	GO:0000098	GO:0061209
1000	GO:0000184	GO:0045606
1000	GO:0000256	GO:0033197
1000	GO:0000266	GO:0046130
1000	GO:0000272	GO:0075732
1000	GO:0000304	GO:0038004
1000	GO:0000432	GO:1901096
1000	GO:0000454	GO:0042537
1000	GO:0000462	GO:0015825
1000	GO:0000707	GO:0006097
1000	GO:0000722	GO:0003010
1000	GO:0000723	GO:0060341
1000	GO:0000725	GO:0061853
1000	GO:0000731	GO:0032885
1000	GO:0000963	GO:0006144
1000	GO:0000964	GO:0150011
1000	GO:0000972	GO:0071332
1000	GO:0001117	GO:0071105
1000	GO:0001554	GO:0006940
1000	GO:0001568	GO:0040040
1000	GO:0001657	GO:0070921
1000	GO:0001661	GO:0045726
1000	GO:0001667	GO:1902203
1000	GO:0001698	GO:0006682
1000	GO:0001702	GO:0009167
1000	GO:0001714	GO:1902914
1000	GO:0001754	GO:0014874
1000	GO:0001787	GO:1905609
1000	GO:0001824	GO:0048571
1000	GO:0001840	GO:0051561
1000	GO:0001845	GO:1901605
1000	GO:0001890	GO:2000832
1000	GO:0001906	GO:0072286
1000	GO:0001910	GO:0046050
1000	GO:0001913	GO:0072334
1000	GO:0001920	GO:0002835
1000	GO:0001937	GO:2000562
1000	GO:0001974	GO:0140469
1000	GO:0002007	GO:0002714
1000	GO:0002019	GO:0046349
1000	GO:0002025	GO:0097119
1000	GO:0002038	GO:0035397
1000	GO:0002042	GO:0140588
1000	GO:0002043	GO:0006641
1000	GO:0002066	GO:0090275
1000	GO:0002086	GO:0070059
1000	GO:0002089	GO:0006487
1000	GO:0002100	GO:0036376
1000	GO:0002176	GO:0060271
1000	GO:0002182	GO:0008150
1000	GO:0002184	GO:0002710
1000	GO:0002184	GO:0015804
1000	GO:0002188	GO:0060003
1000	GO:0002252	GO:0006651
1000	GO:0002264	GO:1904093
1000	GO:0002266	GO:0003211
1000	GO:0002274	GO:0005996
1000	GO:0002309	GO:0034058
1000	GO:0002313	GO:1901252
1000	GO:0002326	GO:0048729
1000	GO:0002424	GO:0097049
1000	GO:0002428	GO:0070508
1000	GO:0002439	GO:0070831
1000	GO:0002445	GO:0060299
1000	GO:0002448	GO:0034727
1000	GO:0002458	GO:0003099
